review_text,rating
Kenapa saya tidak bisa bertransaksi menggunakan Qris? Sedangkan Dana saya sudah premium,4
dana instan belum muncul,5
👍,1
"DANA DETEKSI WAJAH GAGAL TERUS, APLIKASI LAIN BISA SEMUA, PARAH MANA MASIH ADA SALDONYA",1
sangat memudahkan,3
sangat bagus untuk melihat total kebutuhan akan keuangan,5
sangat baik,2
rusakkkkk kecewa berat!! nunggu bertahun² karna pengen balik lagi akun utama tetep gak bisa gimana ni admin tolong lah balikin akun saya itu data pribadi loh,1
gk bisa login,1
luar binasa,5
bagus,5
mantap,5
baguss sekali untuk mengirim dan menarik uang sangat simpel,5
mNtap,5
sangat membantu meski setiap gajian hanya angka,5
banyak kendala,1
memuaskan layananya,5
mantap luar biasa josssss salam dari kota cilegon banten kp temiang inpresss,5
"bagus aplikasinya,",5
"mohon bantuannya cs Dana, Bagaimana cara mengatasi akun dana yang susah masuk , No hp yang terdaftar di akun sudah tidak aktif dan handphone nya hilang",5
bug nya benerin dong,4
mantap,5
Tolong min tambahin fitur pembayaran VA/Virtual Akun biar makin mudah gak harus ke alfa dulu buat bayar Virtual akun,4
suka,5
saya. suda coba semua tetap aja Masi muncul masalah kyc ini aplikasi kurang bagus tolong masalah kyc ini di selesaikan biar saya muda untuk daftar akun dana saya,2
sangat oke,5
Aplikasi DANA yang digunakan saat ini dari toko aplikasi tidak resmi Data & aktivitas kamu saat ini berisiko karena informasi pribadi bisa diakses oleh pihak yang tidak bertanggung jawab. Maksudnya gimana ya min?? kok saya gabisa buka padahal saya instalnya lgsung dari app store Disni,3
mantap,5
bagus banget,5
sangat puas dengan dana karnah sangat membantu bisa tf ke bank mn aj bisa semoga bisa semakin berkembang bisa tf ke setiap aplikasi dipermudah dengan dana,5
sangat membantu dalam transaksi keuangan,5
aman,5
apk nya baguss banget dan uang saya udah banyak nih dari apk ini tapi saya saranin juga di dana games nya harus juga ada yang nama nya zepeto soalnya anak saya mau beli/top-up jadi aku saranin ya ada geme yang namanya zepeto Jangan cuma ada game Roblox juga ya mohon perhatiannya🙏🙏🙏🙏🙏😅😅,5
bagus,5
dana goals sering tidak bisa di buka... tolong di perbaiki,3
kok ada admin 500,1
ok,1
lumayan,5
ok,5
mau lohin gabisa jaringan bermasalah mulu..tapi pake nomer lain bisa,1
"permuda untuk transfer, dengan cepat....",5
ok,2
lancar jaya,5
bagus danpermudah,5
keamanannya semakin bagus dan kemudahan transaksinya semakin baik..terima kasih dana 🫠,5
good,5
👌👌,5
"Aplikasi ini cukup membantu saat butuh dana mendesak. Verifikasinya cepat, dan proses pengajuan hanya butuh 5 menit. Tapi, suku bunga masih terasa cukup tinggi dibanding harapan saya. Untuk pembayaran cicilan, untungnya banyak opsi yang disediakan dan memudahkan. Semoga ke depannya bunganya bisa lebih ringan dan ada lebih banyak promo menarik untuk pengguna.",5
semoga bermanfaat,5
"bagus,sangat bermanfaat",5
"tagihan dana cicil sudah lunas tapi masih di tagih mulu,,,capek",5
Gk bisa di buka,3
cara aktifkan fitur dana cicil,5
"saya mau download qris di dana bisnis gabisa, tolong dibantu",1
sangat baik,5
aplikasi nya bagus,5
cepat proses tranfrny,5
gajelas beli kouta malah gamasuk masuk tulisannya diproses Mulu udh dari tanggal brp ke brp belum di refund bego bgt,1
bagus berpungai banget mmbantu bisnis,5
👍👍👍,5
sangat membantu,5
manaaa nii duit gua di TF 50 belom masukk,1
kenapa sekarang kalo mau beli pulsa atau data susah banget ga bisa dibuka,5
membantu,5
ok,4
sangat mabfaat,5
kok ga bisa tarik tunai ya?,5
Parah dana cicil muncul gak bisa di gunakan buat apa di munculin,3
good,5
sangat bagus,5
sangat lebih baik,4
the best blom ada keluhan . semoga makin bagus lagi selama nya,5
sangat bgus,5
"ko akun saya di suspend, tolong dong pihak dana agar suspend nya di cabut,",5
"apk sebesar ini kena masalah gatau mau hbngi cs kemana di cs aplikasi nya bot semua di minta live agent antrian panjang terus katanya apk cuma mau untung nya aja lapor masalah di suruh tunggu 2 hari udah lewat 2 hari masih gada kelanjutan nya dan yg lebih waw nya . harus email . org org banyak yg gatay caranya kirim email aplikasi se gede DANA , mau cek laporan aja ntah kemana emg dri dulu apk busuk ya busuk aja buka dm ig lu . gua spam . isinya akun2 penipuan semua yang dm gua mirissssss .",1
mudah,5
"ma,af KA ko saya ga bisa login, ada tulisan jaringan bermasalah padahal saya pake wifi,,,parah",3
tapi ko apk nya gk bisa d buka knp yaa,4
"sangat jelek apk ini, sdh 3 kali saldoku hilang padahal ga transaksi apapun.",1
keren sekali,5
sangat membantu,5
"sangat di sayangkan afk ini pengiriman nya jorok no ga terdaftar di akun juga tetep weh di kirim sukses padahal itu no sudah ga activ ga bisa di pakai lagi,saya udah terlanjur trasfer cuman salah satu digit ajah,padahal udah enak nyaman pake dana simple",1
saya suka dengan aplikasi dana,5
dana tidak biss login,5
aplikasi gajels uang tiba² hilang sendiri .. banyak lagi hilangnya 1.9jt,1
mantap,5
sangat membantu,5
"apk nya rusak!!!saya buka dana malah katanya koneksi internet terputus padahal saya baru isi kuota,tapi klo pake hospot orang lain malah bisa.",3
aktifasi data untuk dana cicilnya gagal trus..cuma buat menuhin desbor aja kaya nya,5
Kenapa ya akun dana saya tidak bisa di upgrade ke premium.... saya sudah foto pakai KTP saya tapi masih dalam tahap pemeriksaan dokumen.... 2 minggu saya menunggu kenapa kok tidak ada kelanjutannya.... saya tidak bisa tranfer karena akun saya belum premium padahal saya sudah melengkapi dokumen sebagai syarat akun premium.... tapi pemeriksaan dokumennya LAMA SEKALI,4
sangat membantu,5
"gimana si ni ko gelag trs sering kembali sndiri pdhl danaku msih ada sldonya trs jga mana udh g bisa dpt kode otp krna krtu ku udh g aktif jdi susah kalau mau login lagi dihpku gelag dihp org lain hrs ada kode otp, sdngkan kartunya g aktif",4
belum juga timbul filtur dana cicil nya padahal transaksi bisnis semua,5
lumayan,5
bagus,5
baik,5
good job..,5
"Aplikasi goblog sudah download sampai 10 kali dan bersihin cache restars device  tetap saja tidak bisa login bagaimana bisa menghubungi diana sedangkan tidak bisa login ,dasar aplikasi tolol.",1
dana solusi keuangan dan semakin ok,5
sangat membantu,5
"saya baru pake aplikasi ini ,tp ko GK bisa tarik tunai atau kirim ke teman ,tolong dong solusinya",2
mantaapp sangat membantu,5
"gak saya kasih bintang karna saya sangat KECEWA sekali dengan DANA semalam jam 21.25 kejadian saldo saya tiba"" hilang lenyap 260.000 padahal tidak ada tranksaksi, saya punya bukti nya yg pnya dana uninstall aja",1
"dana nya bermasalah masa saya pakai Qris tap uang saya ga kembali saat saya tap out dari stasiun, sudah dua kali loh saya begini TOLONG DI PERBAIKI DAN KEMBALIKAN UANG SAYA! terimakasih",1
Maaf pak ijin Dana saya Tolong di bantu kalau bisa verifikasi Wajah aja langsung Ke buka gak usah pakai kode otp atau sms masalah nya nomor saya itu hilang semetara di dana saya itu masih ada uang Akun saya sudah premium ijin pak mohon di bantu 🙏,5
keren aq suka banget,5
"Tolong lh ini kok g bisa daftar, udah dimasukan nomer tetep gk bisa masuk",2
sangat bagus,5
Mantap,5
uang saya kesedot pedahal saya gak ada langganan di aplikasi mana pun,1
mantab,5
Kenapa saldo dana saya di dana goals tidak bisa di tarik,5
bagus,4
sangat bagus,5
Sukses buat aplikasi Dana,5
"sistim keamanan memang sudah bagus ,,, tapi ya kalo sudah punya pin dan ferivikasi wajah ,,, ya ngamapin minta otp ke nomor yang sudah lama mati ,,, saya jadi tidak bisa login,, apa lagi kasus saya kehilangan hp ,,, 🙄🙄🙄",5
Dari kemarin saya login kok kembali lagi ke menu iklan padahal saya butuh banget buat transfer uang tolong di perbaiki secepatnya. sudah saya coba kak tetap kembali ke iklan,3
cepat dan sangat baik,5
kok akun dana saya tidak ada dana cicil nya,5
"maaf kak,apakah fitur dana goals sedang mengalami bug?? aku ingin tarik saldonya tapi tidak bisa di klik.",5
👍👍👍🥰,5
"Aku dulu udah pernah daftar dana terus aku hapus , nah hari ini aku download lagi pas coba buat masuk ke akun dana nya lagi ko ga bisaa yaaa , ga bisa login / masuk ke dana nyaaa padahal udah verifikasi wajah itu gimana yaa caranya plisss soalnya di situ ada uang aku belum di ambil",4
parah ini aplikasi ada masalah tidak bisa mengatasi tindak lanjut nya udah 3x24 jam belum terselesaikan masalah,1
"sebelum update saya bisa login akun dana lewat pin sama verifikasi wajah saja sudah bisa masuk,trus setelah update kenapa harus ada kode otp yg dikirim ke nomor, sedangkan nomor saya sudah hilang di hape yg lama. mohon bantuannya soal nya masih ada saldonya tolong admin kasih solusinya.",4
aplikasi DANA mulai lemot...kasi tau caranya Doong kawan²...,2
bagus,4
udah dua kali isi saldo flazz gada yg masuk pertama 500rb kedua 50rb gimana kali dana ini,1
sangat membantu dan memudahkan bertransaksi,5
mantap,5
sangat membantu,4
Tidak nyesel mengunakan dana sangat puas the best dana 👍👍👍,5
sangat membantu,5
sangat membantu perekonomian negara... dompe dana bisa bermanfaat bagi seluruh rakyat Indonesia karna sangat dapat diandalkan dberbagai jenis usaha dan perkembangan ekonomi khusus nya para pedagang yang dapat menyimpan uang hasil kerja ke dana,5
baguss,5
Sngat puass,5
dompet digital is the best dan serbaguna,5
Dana saya g bs k buka bosku... Gmn nih caranya biar bs k buka kembali... Di unistal kah lalu di updet lg... Apa gmn... Ko jd ky gini,1
baik,4
Oke bhhiag,4
bgus tapi ga ada fitur dana cicil,5
CHAT BOT LU TUH KAGAK GUNA !!!,1
oke dana memang joz gandozz simpel 👍👍,5
bagus sangat membantu,5
sangat membantu,5
kenafa dana saya g kebuka,2
"good job ,tolong muncul dana cicil punya saya blom muncul fitur dacil. pdhal udah sering transaksi juga stiap bulan aktif transaksi.",5
simple,5
mantap,1
"kenapa fitur dana cicilku tidak bisa dgunakan padahal sudah upgrade sudah terdaftar waktu transaksi mau pakai dana cicil "" dana cicil tidak tersedia "" jadi jengkel sendiri",5
ini kenpaa saya login dana ga bisa karna no hilang / gaka ktif padahal sudah verifikasi wajahh dan memasukan pin dengan benar namun masi ada otp pas menghubungi cs diana makah di suruh buat dana baru lalu verifikasi akun lagi dan saldo atau asaet tidak ikutt kalo gitu ngapain saya pindah orang yg butuh itu saldonya tolong dong cs hubungi nya lewat apa kalo di dianan muter muter doang,1
min kenapa mau login tiba tib layar nya gelap. saya padahal mau masuk ke akun saya,5
ko gabisa login sii aneh banget sblum di update si bisa tpi stelah di update jdi gbisa,1
aplikasi yang sangat kerenn,5
sangat membantu...😘,5
cepat buat transfer,3
"saya udah coba hapus cache,udah di uninstall jg,udah download ulang tetep aja tiap mau masukin akun saya balik LG ke menu awal masukin akun anda,gitu aja trs Sampek lebaran gajah",1
mantap,5
mantap👍,5
puas banget,5
sangat cocok digunakan,5
ok,4
aplikasi yg bagus untuk mengirim dan menerima uang,4
sangat membantu,5
Sangat membantu.,5
ini kenapa aplikasinya selalu tidak ada koneksi padahal kuota ada jaringan stabil udh download ulang tetap masuk aplikasi tidak ada koneksi,1
mantap,5
limit dana cicil tidak bisa di gunakan gimana ini,5
KA tolong bantuannya saya ga bisa masuk ke aplikasi dana awal nya lancar tapi dua hari ini ga bisa di buka kenapa ya tolong di bantu,1
jadi mudah semuanya,5
bagus baik,5
lebih mudah dan aman,5
bagus sekali,5
sangat membatu aplikasi ini,4
ok,5
cepat dan aman,5
paling transfernya,5
"kenapa sekarang kalo login segala pake kode otp, padahal dulu* ga pernah cukup vermuk sama pin aja. Sekarang akun dana saya ga bisa dibuka dan masih ada sisa saldo, sudah ngajuin permohonan lewat email tapi ga ada balesan",3
cepat transaksinya,5
kenapa setelah update kirim ke rekening bank tidak bisa ya,3
mantap,5
bagus,5
ok,5
semakin jelek aja tidak bisa login dan tiap login pasti gelap disuruh kemenu bantuan tapi mau login aja tidak bisa selalu gelap gimana mau ke menu bantuan pokoknya sudah tidak recommended lagi aplikasi dana lebih baik ke aplikasi sebelah,1
"respon customer care diemail sangat jelek , keluhan pelanggan lama dalam respon diemail maupun di Diana itu sendiri",1
good apk,4
layar jadi gelap mau login gimana ya sudah masukin nomor,2
Gimana dong nih dana.. Buat buka bukti transaksi atau lain nya juga eror. Jaringan wifi baik2 saja buat buka yg lain Diana juga suruh balik ke beranda mulu nih. Keluh,5
QRIS saya tidak bisa menerima transaksi pengembalian uang dari tiktok shop Malaysia.tetapi dari tiktok shop sudah berhasil terkirim.jadi kemana pergi nya uang saya,1
pitur dana cicil saya tidak muncul,1
bagus,5
baguss,5
bantu upgrade dana premium,3
tidak bisa masuk akun,5
ok,5
lancar,5
mantap aplikasi nya..skrng ada dana cicil y,5
"dana makin kesini makin parah duit sya hilang 2x transfer, SDH hilang dan TDK kmbali duitnya.. SDH komplen tetep aja hilang duit sya, TDK di ganti?? TDK ada keamanannya, saran sya jgn download dana, krna, dana kita hilang di ambil orang",1
berkarya,5
apakah ada cara buat masuk program beta yang sudah penuh,5
keluarin dana cicil,5
"Platform Segede Dana tapi bisa juga nilep saldo Cust yaa ???? smpe sekarang uang yang saya top up tidak kunjung masuk ke akun saya padahal sudah terhitung 4 hari kerja loh. di hubungi juga si Diana, diinbox FB resmi dana, di email juga tidak ada respon sama sekali 🤦 TIDAK ADA SOLUSI DAN TANGGUNG JAWAB DARI PIHAK DANA !!!!!!!!",1
Puas,5
sangat membantu untuk transaksi keuangan,5
Bagus,5
knapa ya sekarang ga bisa login berbagi upaya sudah saya lakukan..tpi pasdibuka ga bisa udah masulkin nmr blik lg balik lagi k awal..,5
kartu HP saya hilang jadi saldo ga bisa di pakai kasih solusinya,5
mantap,5
"Apl parah ada fitur dana cicil tapi gabisa dipake ya buat apa, giliran punya temen saya yang jarang memakai transaksi dana ya, ada dana cicil langsung bisa dipake, giliran punya saya yang tiap Minggu selalu bertransaksi gabisa dipake kocak ini apl,",1
"tidak terlalu menjamin cashback, dikarenakan saldo kedua orang tua saya. sudah 2X kehilangan saldo, dan baca'an sedang di proses. namun total saldo, sudah berkurang. mohon di tingkatkan lagi, soal perlindungan saldo 🙏",3
inti ya dana jelek,1
Sekarang ini kok susah login coba di perbaiki lg,1
kenapa ga bisa jual reksadana gw Njirr padahal memenuhi syarat,2
"gimana si ini,mau masuk susah,mau daftar gakbisa,tolong dong dibenerin lagi,gimanaa mau chat Diana,orang pas mau chat gakbisa,katanya sibuk gtu sitemnya",2
mantap,5
Jelek,5
mantul,5
tingkatkan lagi minta tolong min kembalikan saldo saya tiba2 di potong google play,4
boss kenapa akun saya blum ada fitur dana cicil nya,5
"aman dan terjamin keselamatan, biaya murah lagi best pokonya e wallet dana",5
"ini kenapa udah didownload kenpa gak ada dilayar hp,tolong diperbaiki,saya sudah harus ke play store mau buka aplikasi dana",3
sangat membantu,5
"Aplikasi Sudah Bagus&Sangat Membantu Dalam Transaksi Digital.. Tapi tolong Untuk Lebih Di Perbaiki buat sistem transaksi nya... SUDAH 2X Transfer KE SHOPEE 370rb&150rb, Dana Sudah Terpotong Tetapi Uang Belum Masuk. memang bukan nominal besar Tetapi buat kita Yg hidup pas""an sangat berarti Uang segitu..",1
MANTAP,5
sekarang *dana* banyak bug dan gangguan. sungguh mengecawakan !!! transfer sudah ada laporan/riwayat tapi belum sampai ke penerima. penipuan dan aplikasi berbahaya jika tetap di pakai masyarakat !!!!,1
luar biasa,5
Sangat Bagus,5
saya kasi 5 karena sangat membantu,5
minimal dana cicil,5
mantap,5
mntap mksiiiih banyak ya,4
KLO bisa kasih lah pinjaman dari apl inni,5
sangat bermanfaat..mohon bantuannya aktifkan kembali akun dana premium saya,5
Dana Cicil Nya Ntah Kek Mana,3
tidak bisa download,2
dana Cicil tidak muncul,5
sangat membantu,5
mantap,5
setelah saya baca satu persatu ulasan nya sama persis seperti yang saya alami skrng msalah nya ini dana kenapa setelah update ke versi baru mlah gak bisa login coba tolong semua cara sudah di lakukan tetap saja tidak bisa login selalu kembali ke chat diana. bagaimna chat diana login saja tidak bisa tolong lah untuk pihak dana perbaiki msalahnya ...bintang 5 kl saya bisa login kmbali trima kasih,2
tidak ada fitur pinjaman dana,1
saya udh affredt v kok dana cicil tidak muncul padahal sering bertranksaksi juga,5
"nomor lama tidak aktif/hilang, gimna cara ngatasi yang seperti itu, KTP nya saya sudah di pakek yang nomor nya yang tidak aktif/hilang, klok ada info kabarin soalnya butuh bantuan",5
dana cicil tidak muncul,5
siiiipppp,5
akun saya ga bisa di buka. dengan tulisan akun sedang di limdungi.aku pesan lewat imel ga di balas sama pihak DANA,1
"Setelah diupdate, sekarang sudah tidak bisa dipakek lagi dihp RAM 2GB, login terus²an, masukkan nomor terus²an, kayak sampah, makin kesini makin aneh, jadi males makek, mentang² hp cuma RAM 2GB, UN_INSTAL AJA. menjengkelkan SEKIAN TERIMAKASIH.",5
sangat membantu,5
Parah dana gakk bisa login setelah di update gimana ini min,1
bagus,5
sangat bagus,1
"habis di update malah GK bisa login, tolong segera diperbaiki, karena banyak konsumen merasa kecewa dengan kejadian ini, saya harap pihak DANA fast respon dengan melakukan perbaikan.",4
keren sekali,5
knpa dana saya TDK punya dana cicil,2
KK dana cicil saya tidak muncul,5
sangat puas,5
bagus,5
kenapa apk saya harus pakek wifi baru bisa,4
aplikasi ini sangat membantu sangat memudahkan pembayaran dalam bentuk apapun dan di mana pun 👍👍👍,5
ok,5
bagus,5
mantap,5
sangat baik,5
sangat bagus,5
aman dan terlindungi,5
mntul pokoe buat transaksi mudah cepat,5
untuk saya pribadi sangat baik dan sangat² membantu,5
Kenapa saya tidak bisa membuka aplikasi dana,5
selalu ngak bisa masok walopun Uda d ganti nomer,1
mantap,5
mantap,5
dana cicil saya saya mau pakai,5
selot,5
sangat memuaskan,5
nice,5
dana cicil ga bisa digunakan,1
Aplikasi ini bagus,4
bagus,5
"makin bagus fitur""ya dan tolong fitur danacicil ya status ya dibuka untuk metode pilihan pembayaran",5
mantap mudah untuk bertransaksi,5
♥️♥️♥️,5
